accession,gene_name,protein_name,organism,sequence_length
WP_156908464,gvpJ,Unknown,Bradyrhizobium murdochi,99
WP_156215921,gvpJ,Unknown,Actinomadura,144
WP_152347516,gvpJ,Unknown,Brevibacterium,144
WP_152203549,gvpJ,Unknown,Georgenia thermotolerans,138
WP_152004919,gvpJ,Unknown,Desulfoluna spongiiphila,218
WP_141858258,gvpJ,Unknown,Kribbella jejuensis,154
WP_139031432,gvpJ,Unknown,Bradyrhizobium sp. ORS 375,81
WP_138999963,gvpJ,Unknown,Rhodococcus zopfii,63
WP_138650513,gvpJ,Unknown,Actinomadura soli,147
WP_136211211,gvpJ,Unknown,Streptomyces sp. A1136,152
WP_133884830,gvpJ,Unknown,Streptomyces sp. BK208,175
WP_132159823,gvpJ,Unknown,Actinomadura sp. 7K507,144
WP_132017235,gvpJ,Unknown,Hydrogenispora ethanolica,73
WP_131364720,gvpJ,Unknown,Kribbella pittospori,153
WP_130650900,gvpJ,Unknown,Egicoccus halophilus,128
WP_130329451,gvpJ,Unknown,Streptomyces sp. BK022,156
WP_129842513,gvpJ,Unknown,Streptomyces sp. RFCAC02,110
WP_125524067,gvpJ,Unknown,Streptomyces,148
WP_111582891,gvpJ,Unknown,unclassified Streptomyces,122
WP_107117121,gvpJ,Unknown,Streptomyces curacoi,155
WP_106582932,gvpJ,Unknown,Murinocardiopsis flavida,75
WP_103351179,gvpJ,Unknown,Amycolatopsis sp. CA-128772,84
WP_100366352,gvpJ,Unknown,Yoonia maricola,70
WP_098848627,gvpJ,Unknown,Bacillus sp. AFS055030,75
WP_098483490,gvpJ,Unknown,Georgenia soli,133
WP_093841965,gvpJ,Unknown,Streptomyces harbinensis,147
WP_092802773,gvpJ,Unknown,Rhodococcus globerulus,135
WP_084846662,gvpJ,Unknown,Prescottella,132
WP_081223069,gvpJ,Unknown,unclassified Streptomyces,160
WP_079152792,gvpJ,Unknown,Streptomyces,147
WP_079079847,gvpJ,Unknown,Streptomyces,147
WP_077119291,gvpJ,Unknown,Nocardia donostiensis,130
WP_075237671,gvpJ,Unknown,Mycobacterium colombiense,98
WP_073724618,gvpJ,Unknown,unclassified Streptomyces,150
WP_073459026,gvpJ,Unknown,Pseudonocardia thermophila,148
WP_069752515,gvpJ,Unknown,Streptomyces,165
WP_069174164,gvpJ,Unknown,Streptomyces griseus,144
WP_067864059,gvpJ,Unknown,Nocardia shimofusensis,128
WP_067075197,gvpJ,Unknown,Streptomyces hygroscopicus,169
WP_064420737,gvpJ,Unknown,Mycobacterium sp. GA-1285,136
WP_062336517,gvpJ,Unknown,Herbidospora sakaeratensis,144
WP_060889718,gvpJ,Unknown,Streptomyces scabiei,122
WP_056788714,gvpJ,Unknown,Streptomyces,151
WP_054371163,gvpJ,Unknown,Rhodococcus rhodochrous,135
WP_054229547,gvpJ,Unknown,Streptomyces mirabilis,158
WP_052325761,gvpJ,Unknown,Hassallia byssoidea,143
WP_050036172,gvpJ,Unknown,Rhodococcus,128
WP_047019431,gvpJ,Unknown,unclassified Streptomyces,179
WP_044570866,gvpJ,Unknown,Streptomyces iranensis,166
WP_040251377,gvpJ,Unknown,Streptomyces physcomitrii,169
WP_039231074,gvpJ,Unknown,Bacillus thermotolerans,87
WP_037888035,gvpJ,Unknown,Streptomyces sp. NRRL S-87,164
WP_037635903,gvpJ,Unknown,Streptomyces exfoliatus,122
WP_016931790,gvpJ,Unknown,Rhodococcus sp. R1101,128
WP_012690411,gvpJ,Unknown,Rhodococcus opacus,121
WP_411216945,gvpJ,Unknown,Terribacillus saccharophilus,87
WP_411079803,gvpJ,Unknown,Streptomyces sp. cmx-18-6,164
WP_406473225,gvpJ,Unknown,Streptomyces platensis,155
WP_405565395,gvpJ,Unknown,Streptomyces sp. NBC_01180,155
WP_404164721,gvpJ,Unknown,Streptomyces sp. NPDC101112,190
WP_403971479,gvpJ,Unknown,Streptomyces sp. NPDC101118,167
WP_403068853,gvpJ,Unknown,Streptomyces fuscichromogenes,164
WP_402180200,gvpJ,Unknown,Streptomyces sp. NPDC088358,156
WP_402025618,gvpJ,Unknown,Streptomyces sp. NPDC088719,162
WP_401889194,gvpJ,Unknown,Streptomyces sp. NPDC088400,150
WP_401017708,gvpJ,Unknown,Streptomyces halstedii,164
WP_399436627,gvpJ,Unknown,Streptomyces sp. NPDC051561,125
WP_398434786,gvpJ,Unknown,Streptomyces zaomyceticus,149
WP_398194157,gvpJ,Unknown,Streptomyces sp. NPDC016845,134
WP_397394946,gvpJ,Unknown,Promicromonospora sp. NPDC019610,157
WP_397061106,gvpJ,Unknown,Nocardia testacea,133
WP_397044370,gvpJ,Unknown,Nocardia sp. NPDC049526,134
WP_397029541,gvpJ,Unknown,Nocardia sp. NPDC050630,136
WP_397008448,gvpJ,Unknown,Nonomuraea sp. NPDC049714,133
WP_394500758,gvpJ,Unknown,Nonomuraea sp. JJY05,126
WP_394300042,gvpJ,Unknown,Sphaerimonospora cavernae,137
WP_393746685,gvpJ,Unknown,Streptomyces sp. NPDC048521,130
WP_393636817,gvpJ,Unknown,Streptomyces tendae,313
WP_392770132,gvpJ,Unknown,Amycolatopsis sp. NPDC049252,61
WP_392751837,gvpJ,Unknown,Streptomyces abikoensis,117
WP_392751833,gvpJ,Unknown,Streptomyces abikoensis,142
WP_391928843,gvpJ,Unknown,Streptomyces lydicus,156
WP_390952242,gvpJ,Unknown,Streptomyces sp. NPDC008159,189
WP_390729965,gvpJ,Unknown,Streptomyces sp. NPDC001276,132
WP_390648149,gvpJ,Unknown,Streptomyces sp. NPDC001315,110
WP_390447867,gvpJ,Unknown,Streptomyces globisporus,154
WP_390354420,gvpJ,Unknown,Tigheibacillus halophilus,86
WP_390122296,gvpJ,Unknown,Streptomyces xiamenensis,143
WP_389129017,gvpJ,Unknown,Streptomyces sp. NPDC005775,113
WP_388033500,gvpJ,Unknown,Kitasatospora sp. NPDC001540,141
WP_387660336,gvpJ,Unknown,Kribbella sp. NPDC004536,160
WP_387250214,gvpJ,Unknown,Nocardia africana,137
WP_385903181,gvpJ,Unknown,Streptomyces virginiae,154
WP_385848844,gvpJ,Unknown,Streptomyces sp. NPDC059650,161
WP_385414525,gvpJ,Unknown,Streptomyces sp. NPDC059893,160
WP_384850542,gvpJ,Unknown,Streptomyces sp. NPDC059009,142
WP_384532247,gvpJ,Unknown,Streptomyces sp. NPDC058662,157
WP_384493115,gvpJ,Unknown,Streptomyces sp. NPDC058637,154
WP_384327509,gvpJ,Unknown,unclassified Streptomyces,151
WP_383404387,gvpJ,Unknown,unclassified Streptomyces,151
WP_383020950,gvpJ,Unknown,Streptomyces sp. NPDC056835,149
WP_383014328,gvpJ,Unknown,Streptomyces sp. NPDC056580,149
WP_382496236,gvpJ,Unknown,Streptomyces sp. NPDC057002,130
WP_382379809,gvpJ,Unknown,Lentzea rhizosphaerae,120
WP_381650931,gvpJ,Unknown,Streptomyces lydicus,157
WP_381638418,gvpJ,Unknown,Streptomyces kronopolitis,160
WP_381510381,gvpJ,Unknown,Streptomyces chartreusis,148
WP_381243168,gvpJ,Unknown,Streptomyces kaempferi,110
WP_378260658,gvpJ,Unknown,Amycolatopsis pigmentata,54
WP_378054975,gvpJ,Unknown,Actinophytocola glycyrrhizae,128
WP_378054971,gvpJ,Unknown,Actinophytocola glycyrrhizae,117
WP_378035543,gvpJ,Unknown,Actinomycetospora atypica,131
WP_378020505,gvpJ,Unknown,Actinomycetospora rhizophila,125
WP_377209561,gvpJ,Unknown,Promicromonospora sp. NPDC057138,154
WP_367834966,gvpJ,Unknown,Streptomyces rochei,60
WP_366832536,gvpJ,Unknown,Streptomyces sp. NPDC046862,124
WP_366754129,gvpJ,Unknown,Streptomyces sp. NPDC047841,126
WP_364877053,gvpJ,Unknown,Streptomyces anulatus,162
WP_364772048,gvpJ,Unknown,Actinocrispum sp. NPDC049592,110
WP_364525289,gvpJ,Unknown,Streptomyces niveus,161
WP_364475776,gvpJ,Unknown,Nocardia vinacea,134
WP_364059830,gvpJ,Unknown,Nonomuraea,138
WP_363952135,gvpJ,Unknown,Streptosporangium sp. NPDC051022,129
WP_363920588,gvpJ,Unknown,Sphaerisporangium sp. NPDC088356,134
WP_363538949,gvpJ,Unknown,Kitasatospora sp. NPDC093679,148
WP_363326438,gvpJ,Unknown,Haloactinopolyspora sp.,105
WP_362506775,gvpJ,Unknown,Streptomyces sp. NPDC048188,63
WP_362477608,gvpJ,Unknown,Streptomyces xinghaiensis,165
WP_362383115,gvpJ,Unknown,Streptomyces sp. NPDC048558,165
WP_362255003,gvpJ,Unknown,Streptomyces sp. NPDC048002,77
WP_361325316,gvpJ,Unknown,Streptomyces sp. NPDC047046,152
WP_360281175,gvpJ,Unknown,Kribbella sp. NPDC023855,110
WP_360186791,gvpJ,Unknown,unclassified Streptomyces,157
WP_360074356,gvpJ,Unknown,Streptomyces javensis,161
WP_359208723,gvpJ,Unknown,Streptomyces cyaneofuscatus,166
WP_358994717,gvpJ,Unknown,Streptomyces avermitilis,154
WP_358959002,gvpJ,Unknown,unclassified Streptomyces,157
WP_358946504,gvpJ,Unknown,Streptomyces scabiei,171
WP_358757463,gvpJ,Unknown,unclassified Streptomyces,156
WP_358628222,gvpJ,Unknown,Streptomyces sp. NPDC005962,157
WP_358454800,gvpJ,Unknown,Streptomyces lydicus,157
WP_358419347,gvpJ,Unknown,Rhodococcus sp. NPDC047139,133
WP_357781786,gvpJ,Unknown,Nocardia aurea,131
WP_357653754,gvpJ,Unknown,Nonomuraea sp. NPDC050680,131
WP_356747395,gvpJ,Unknown,unclassified Streptomyces,165
WP_356652909,gvpJ,Unknown,Streptomyces sp. NPDC006544,156
WP_356631078,gvpJ,Unknown,Streptomyces sp. NPDC006283,158
WP_355001391,gvpJ,Unknown,unclassified Nocardia,131
WP_354936662,gvpJ,Unknown,Actinopolymorpha sp. NPDC004070,155
WP_354870708,gvpJ,Unknown,Amycolatopsis sp. NPDC005232,132
WP_354849535,gvpJ,Unknown,Amycolatopsis tolypomycina,76
WP_354845844,gvpJ,Unknown,Nocardia sp. NPDC004860,135
WP_354845233,gvpJ,Unknown,Sphaerisporangium,135
WP_354836732,gvpJ,Unknown,unclassified Nocardia,134
WP_354776303,gvpJ,Unknown,Streptomyces avermitilis,154
WP_354773565,gvpJ,Unknown,Dactylosporangium sp. NPDC005572,131
WP_354773553,gvpJ,Unknown,Dactylosporangium sp. NPDC005572,113
WP_349536292,gvpJ,Unknown,Rhodococcus rhodochrous,138
WP_345694419,gvpJ,Unknown,Nonomuraea thailandensis,145
WP_345420716,gvpJ,Unknown,Actinomycetospora chlora,127
WP_345351403,gvpJ,Unknown,Rhodococcus olei,136
WP_344942533,gvpJ,Unknown,Actinomadura,145
WP_344775185,gvpJ,Unknown,Nocardioides panacisoli,144
WP_344587442,gvpJ,Unknown,Actinomadura vinacea,142
WP_344389662,gvpJ,Unknown,Streptomyces vastus,132
WP_344187709,gvpJ,Unknown,Kribbella,152
WP_343990882,gvpJ,Unknown,Terrabacter terrae,135
WP_342070896,gvpJ,Unknown,Yoonia algicola,64
WP_335455068,gvpJ,Unknown,Neobacillus niacini,76
WP_335220432,gvpJ,Unknown,Nostoc sp.,42
WP_334172369,gvpJ,Unknown,Sinomonas sp.,126
WP_331448583,gvpJ,Unknown,Streptomyces,321
WP_330846460,gvpJ,Unknown,Actinophytocola sp.,121
WP_330151980,gvpJ,Unknown,Rhodococcus chondri,124
WP_329318267,gvpJ,Unknown,unclassified Streptomyces,111
WP_329293158,gvpJ,Unknown,unclassified Streptomyces,154
WP_329259817,gvpJ,Unknown,Actinoallomurus,146
WP_328389797,gvpJ,Unknown,Streptomyces sp. NBC_00400,157
WP_328327022,gvpJ,Unknown,unclassified Streptomyces,152
WP_328317710,gvpJ,Unknown,Streptomyces sp. NBC_00388,155
WP_327596617,gvpJ,Unknown,Streptomyces chartreusis,148
WP_327584087,gvpJ,Unknown,Nonomuraea sp. NBC_00507,142
WP_327551542,gvpJ,Unknown,Amycolatopsis sp.,120
WP_327229313,gvpJ,Unknown,Streptomyces murinus,125
WP_327111770,gvpJ,Unknown,Streptomyces sp. NBC_01341,148
WP_325039209,gvpJ,Unknown,Kribbella sp.,149
WP_324929671,gvpJ,Unknown,Mycobacterium sp.,133
WP_324929666,gvpJ,Unknown,Mycobacterium sp.,132
WP_319740779,gvpJ,Unknown,unclassified Streptomyces,152
WP_319699911,gvpJ,Unknown,Streptomyces sp. ME19-01-6,154
WP_311692643,gvpJ,Unknown,Streptomyces gibsoniae,181
WP_310711699,gvpJ,Unknown,unclassified Nonomuraea,140
WP_307624320,gvpJ,Unknown,Streptomyces sp. V3I7,152
WP_307439255,gvpJ,Unknown,Bacillus sp. V2I10,89
WP_295455078,gvpJ,Unknown,uncultured Thiodictyon sp.,61
WP_289976870,gvpJ,Unknown,Streptomyces sp. SRF1,169
WP_289524413,gvpJ,Unknown,Priestia megaterium,92
WP_289339640,gvpJ,Unknown,Neobacillus sp. CF12,77
WP_281877975,gvpJ,Unknown,Nocardia sputorum,135
WP_275092571,gvpJ,Unknown,Sinomonas gamaensis,212
WP_273739774,gvpJ,Unknown,Natrinema soli,119
WP_271823893,gvpJ,Unknown,Dolichospermum circinale,52
WP_271809648,gvpJ,Unknown,Dolichospermum circinale,31
WP_270886806,gvpJ,Unknown,Pedococcus sp. 5OH_020,154
WP_268970236,gvpJ,Unknown,Streptomyces,147
WP_266765146,gvpJ,Unknown,unclassified Streptomyces,107
WP_265363714,gvpJ,Unknown,Streptomyces endophytica,242
WP_259357504,gvpJ,Unknown,Brevibacterium sediminis,144
WP_256652854,gvpJ,Unknown,Streptomyces rugosispiralis,166
WP_247249970,gvpJ,Unknown,Rhodococcus opacus,125
WP_245674564,gvpJ,Unknown,Herbidospora cretacea,138
WP_243877827,gvpJ,Unknown,Streptomyces sp. SUK 48,129
WP_243653792,gvpJ,Unknown,Pseudonocardia endophytica,126
WP_238658299,gvpJ,Unknown,Micromonospora foliorum,123
WP_237554838,gvpJ,Unknown,unclassified Streptomyces,398
WP_236518927,gvpJ,Unknown,Sandaracinus amylolyticus,78
WP_233040737,gvpJ,Unknown,Nocardia yamanashiensis,116
WP_232665599,gvpJ,Unknown,Pseudonocardia sp. TRM90224,152
WP_231992657,gvpJ,Unknown,Mycobacterium sp. 1164985.4,118
WP_231977175,gvpJ,Unknown,unclassified Streptomyces,144
WP_223439387,gvpJ,Unknown,Metabacillus,89
WP_220564421,gvpJ,Unknown,Nocardiopsis,140
WP_206333171,gvpJ,Unknown,Streptomyces,168
WP_204232943,gvpJ,Unknown,Brevibacterium sp. RIT 803,136
WP_196773413,gvpJ,Unknown,Mycobacterium colombiense,68
WP_191311913,gvpJ,Unknown,Amycolatopsis,108
WP_188336016,gvpJ,Unknown,Streptomyces xanthii,104
WP_188188976,gvpJ,Unknown,Nonomuraea sp. SYSU D8015,133
WP_186319277,gvpJ,Unknown,Streptomyces sp. SAJ15,160
WP_184752474,gvpJ,Unknown,Streptosporangium album,139
WP_184730583,gvpJ,Unknown,Saccharopolyspora phatthalungensis,143
WP_184724483,gvpJ,Unknown,Streptosporangium saharense,133
WP_175602630,gvpJ,Unknown,Nonomuraea rhodomycinica,137
WP_174552933,gvpJ,Unknown,Nocardia amamiensis,135
WP_174551935,gvpJ,Unknown,Nocardia salmonicida,137
WP_166188163,gvpJ,Unknown,Nocardioides sp. IC4_145,92
WP_162300543,gvpJ,Unknown,Anaerosacchariphilus polymeriproducens,362
WP_161996496,gvpJ,Unknown,Rhodococcus,77
WP_161207823,gvpJ,Unknown,unclassified Streptomyces,146
WP_160502567,gvpJ,Unknown,Streptomyces sp. BA2,167
WP_159849529,gvpJ,Unknown,Nocardia,136
WP_145773877,gvpJ,Unknown,Micromonospora olivasterospora,123
WP_142105153,gvpJ,Unknown,Pseudonocardia cypriaca,152
WP_139908841,gvpJ,Unknown,Brevibacterium,144
WP_138916182,gvpJ,Unknown,Streptomyces sp. DASNCL29,147
WP_138669035,gvpJ,Unknown,Nonomuraea turkmeniaca,135
WP_134719645,gvpJ,Unknown,Nocardioides guangzhouensis,134
WP_132488304,gvpJ,Unknown,Saccharopolyspora,142
WP_129662235,gvpJ,Unknown,Rothia uropygialis,140
WP_123531112,gvpJ,Unknown,Streptomyces sp. 840.1,113
WP_121549590,gvpJ,Unknown,Streptomyces fungicidicus,149
WP_116708745,gvpJ,Unknown,Actinomycetospora cinnamomea,126
WP_111490992,gvpJ,Unknown,Peterkaempfera bronchialis,150
WP_105416116,gvpJ,Unknown,Rhodococcus opacus,121
WP_093953495,gvpJ,Unknown,Amycolatopsis vastitatis,62
WP_091326180,gvpJ,Unknown,Geodermatophilus ruber,94
WP_089313100,gvpJ,Unknown,Actinomadura mexicana,145
WP_078957276,gvpJ,Unknown,Streptomyces iranensis,123
WP_078661499,gvpJ,Unknown,Streptomyces sp. NRRL B-24484,112
WP_077004989,gvpJ,Unknown,Saccharothrix sp. ALI-22-I,124
WP_076972058,gvpJ,Unknown,Streptomyces,146
WP_076767875,gvpJ,Unknown,Domibacillus epiphyticus,74
WP_075235217,gvpJ,Unknown,Mycobacterium colombiense,133
WP_073951445,gvpJ,Unknown,Streptomyces kebangsaanensis,136
WP_073898490,gvpJ,Unknown,unclassified Streptomyces,132
WP_073771419,gvpJ,Unknown,unclassified Streptomyces,154
WP_072815106,gvpJ,Unknown,Rhodococcus zopfii,63
WP_070879559,gvpJ,Unknown,Metabacillus,86
WP_068046724,gvpJ,Unknown,Nocardia speluncae,130
WP_067783491,gvpJ,Unknown,Nocardia amikacinitolerans,132
WP_067638329,gvpJ,Unknown,Actinomadura latina,145
WP_067376058,gvpJ,Unknown,Mycobacterium sp. 1164966.3,137
WP_063252352,gvpJ,Unknown,Neobacillus niacini,77
WP_062976429,gvpJ,Unknown,Nocardia flavorosea,135
WP_044340214,gvpJ,Unknown,Rossellomorea aquimaris,86
WP_040795602,gvpJ,Unknown,Nocardia higoensis,128
WP_039829099,gvpJ,Unknown,Nocardia testacea,133
WP_038678848,gvpJ,Unknown,Pimelobacter simplex,140
WP_020543737,gvpJ,Unknown,Nonomuraea coxensis,138
WP_019378723,gvpJ,Unknown,Virgibacillus halodenitrificans,86
WP_414512301,gvpJ,Unknown,Synechococcus sp. F70.1,433
WP_414426868,gvpJ,Unknown,Synechococcus sp. H55.8,419
WP_414424133,gvpJ,Unknown,Synechococcus sp. R6-5,424
WP_414349705,gvpJ,Unknown,unclassified Synechococcus,424
WP_413173341,gvpJ,Unknown,Anabaena azotica,148
WP_411253152,gvpJ,Unknown,Neobacillus niacini,78
WP_408996954,gvpJ,Unknown,Streptomyces ipomoeae,71
WP_408630058,gvpJ,Unknown,Actinomycetospora lemnae,126
WP_406389834,gvpJ,Unknown,Streptomyces sp. NBC_00887,151
WP_406068764,gvpJ,Unknown,Streptomyces sp. NBC_01020,150
WP_403939850,gvpJ,Unknown,Streptomyces sp. NPDC096310,151
WP_403896436,gvpJ,Unknown,Streptomyces sp. NPDC096136,163
WP_403160557,gvpJ,Unknown,Streptomyces rubiginosohelvolus,151
WP_400380240,gvpJ,Unknown,Nocardia fluminea,137
WP_398819988,gvpJ,Unknown,Streptomyces cyaneofuscatus,163
WP_398816044,gvpJ,Unknown,Streptomyces rubiginosohelvolus,154
WP_398390239,gvpJ,Unknown,Streptomyces sp. NPDC021080,79
WP_398318684,gvpJ,Unknown,unclassified Streptomyces,123
WP_398312443,gvpJ,Unknown,unclassified Streptomyces,155
WP_398296752,gvpJ,Unknown,Streptomyces sp. NPDC021212,157
WP_398293160,gvpJ,Unknown,Streptomyces sp. NPDC017991,159
WP_398199076,gvpJ,Unknown,Streptomyces vietnamensis,155
WP_398195492,gvpJ,Unknown,Streptomyces sp. NPDC016845,176
WP_398113255,gvpJ,Unknown,Streptomyces sioyaensis,144
WP_397972474,gvpJ,Unknown,Streptomyces sioyaensis,144
WP_397919446,gvpJ,Unknown,Streptomyces sp. NPDC017524,166
WP_397142218,gvpJ,Unknown,Nonomuraea sp. NPDC049400,64
WP_396980045,gvpJ,Unknown,Nocardia gamkensis,128
WP_394140833,gvpJ,Unknown,Cytobacillus oceanisediminis,110
WP_393188659,gvpJ,Unknown,Streptomyces sp. NPDC048512,160
WP_393116350,gvpJ,Unknown,Streptomyces sioyaensis,155
WP_392711750,gvpJ,Unknown,unclassified Streptomyces,125
WP_391956121,gvpJ,Unknown,Streptomyces kanasensis,156
WP_391105994,gvpJ,Unknown,Streptomyces sp. NPDC008137,127
WP_390963767,gvpJ,Unknown,Streptomyces sp. NPDC008125,156
WP_390251824,gvpJ,Unknown,Gracilibacillus xinjiangensis,87
WP_390146441,gvpJ,Unknown,Streptomyces sp. NPDC058045,165
WP_390134394,gvpJ,Unknown,Streptomyces sp. NPDC057950,73
WP_389091748,gvpJ,Unknown,Streptomyces sp. NPDC002742,127
WP_388800604,gvpJ,Unknown,Streptomyces sp. NPDC007808,155
WP_388562712,gvpJ,Unknown,Streptomyces sp. NPDC006463,154
WP_386729920,gvpJ,Unknown,Streptomyces abikoensis,117
WP_386441622,gvpJ,Unknown,Streptomyces sp. NPDC058773,181
WP_386160072,gvpJ,Unknown,Streptosporangium vulgare,147
WP_385138809,gvpJ,Unknown,unclassified Streptomyces,168
WP_384799313,gvpJ,Unknown,Streptomyces sp. NPDC059371,156
WP_384614306,gvpJ,Unknown,Streptomyces sp. NPDC059499,151
WP_383432984,gvpJ,Unknown,unclassified Streptomyces,158
WP_382205771,gvpJ,Unknown,Streptomyces atroolivaceus,150
WP_381901902,gvpJ,Unknown,Streptomyces niveus,152
WP_381690273,gvpJ,Unknown,Streptomyces chartreusis,148
WP_380901714,gvpJ,Unknown,Streptomyces desertarenae,141
WP_379276009,gvpJ,Unknown,Nocardia sp. NPDC059764,135
WP_377228021,gvpJ,Unknown,Promicromonospora sp. NPDC060204,155
WP_376631478,gvpJ,Unknown,Streptomyces sp. NPDC056069,151
WP_376525907,gvpJ,Unknown,Streptomyces niveus,151
WP_374195992,gvpJ,Unknown,Streptomyces sp. TS71-3,192
WP_372459755,gvpJ,Unknown,Nonomuraea cavernae,133
WP_367750893,gvpJ,Unknown,Ammoniphilus sp. 3BR4,120
WP_366879225,gvpJ,Unknown,Methanothrix sp.,58
WP_365523254,gvpJ,Unknown,Streptomyces sp. NPDC051784,148
WP_365387569,gvpJ,Unknown,Streptomyces sp. NPDC051976,154
WP_365374352,gvpJ,Unknown,Streptomyces sp. NPDC051907,155
WP_364589410,gvpJ,Unknown,Amycolatopsis sp. NPDC051716,105
WP_364475770,gvpJ,Unknown,Nocardia vinacea,130
WP_364261018,gvpJ,Unknown,Amycolatopsis sp. NPDC049688,74
WP_364261012,gvpJ,Unknown,Amycolatopsis sp. NPDC049688,108
WP_364112530,gvpJ,Unknown,Nonomuraea sp. NPDC049709,155
WP_363087934,gvpJ,Unknown,unclassified Streptomyces,172
WP_362900504,gvpJ,Unknown,Streptosporangium sp. NPDC049046,143
WP_362288236,gvpJ,Unknown,Streptomyces sparsogenes,175
WP_362138179,gvpJ,Unknown,Streptomyces sp. NPDC029721,170
WP_361624819,gvpJ,Unknown,Streptomyces sp. NPDC046985,84
WP_361510024,gvpJ,Unknown,Streptomyces sp. NPDC046831,194
WP_361351294,gvpJ,Unknown,Streptomyces sp. NPDC046859,156
WP_361062655,gvpJ,Unknown,Streptomyces sp. NPDC046939,100
WP_360281167,gvpJ,Unknown,Kribbella sp. NPDC023855,156
WP_360116549,gvpJ,Unknown,Streptomyces sp. NPDC006971,146
WP_359261797,gvpJ,Unknown,Streptomyces collinus,142
WP_359159138,gvpJ,Unknown,Streptomyces sp. NPDC005805,148
WP_358303450,gvpJ,Unknown,Saccharopolyspora shandongensis,139
WP_358271667,gvpJ,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),135
WP_356881456,gvpJ,Unknown,Streptomyces sp. NPDC006296,149
WP_356490765,gvpJ,Unknown,Streptomyces sp. NPDC006552,160
WP_355627372,gvpJ,Unknown,Streptosporangium sp. NPDC006013,144
WP_355439667,gvpJ,Unknown,Nonomuraea sp. NPDC005501,140
WP_351300083,gvpJ,Unknown,Streptomyces mirabilis,158
WP_351184812,gvpJ,Unknown,Streptomyces sp. NPDC002825,145
WP_351141816,gvpJ,Unknown,Streptomyces flaveolus,176
WP_351138098,gvpJ,Unknown,Streptomyces flaveolus,125
WP_351065843,gvpJ,Unknown,Streptomyces sp. NPDC002838,72
WP_349447177,gvpJ,Unknown,Nonomuraea sp. B19D2,95
WP_347210661,gvpJ,Unknown,Streptomyces malaysiensis,147
WP_346112520,gvpJ,Unknown,Nonomuraea maheshkhaliensis,113
WP_345605629,gvpJ,Unknown,Pseudonocardia adelaidensis,148
WP_345551351,gvpJ,Unknown,Streptomyces,155
WP_345476919,gvpJ,Unknown,Nesterenkonia rhizosphaerae,138
WP_345424873,gvpJ,Unknown,Actinomycetospora chlora,119
WP_336108068,gvpJ,Unknown,Priestia megaterium,32
WP_336012557,gvpJ,Unknown,Streptomyces sp. KLMMK,61
WP_334619264,gvpJ,Unknown,Micromonospora sp. CPCC 206061,131
WP_334438298,gvpJ,Unknown,Micromonospora sp. CPCC 206060,105
WP_331270446,gvpJ,Unknown,unclassified Streptomyces,155
WP_330356888,gvpJ,Unknown,Streptomyces,154
WP_330276085,gvpJ,Unknown,Lentzea sp. NBC_00516,111
WP_330228921,gvpJ,Unknown,Nocardia sp. NBC_00508,135
WP_329042484,gvpJ,Unknown,unclassified Streptomyces,148
WP_328666001,gvpJ,Unknown,Streptomyces sp. NBC_00322,145
WP_327159854,gvpJ,Unknown,Streptomyces zaomyceticus,149
WP_326362614,gvpJ,Unknown,Nocardia sp. CDC160,133
WP_326312033,gvpJ,Unknown,Nocardia sp. CDC153,162
WP_325039203,gvpJ,Unknown,Kribbella sp.,51
WP_324768882,gvpJ,Unknown,Streptomyces kunmingensis,169
WP_324632558,gvpJ,Unknown,Phormidium sp. CCY1219,155
WP_324266684,gvpJ,Unknown,Saccharopolyspora mangrovi,140
WP_324165923,gvpJ,Unknown,Amycolatopsis sp.,112
WP_319687591,gvpJ,Unknown,Streptomyces sp. ME19-01-6,170
WP_319152499,gvpJ,Unknown,Streptomyces,154
WP_317818425,gvpJ,Unknown,Streptomyces cyaneofuscatus,166
WP_317546191,gvpJ,Unknown,Rhodococcus globerulus,134
WP_315765568,gvpJ,Unknown,unclassified Bradyrhizobium,202
WP_315701837,gvpJ,Unknown,unclassified Bradyrhizobium,202
WP_308878336,gvpJ,Unknown,Rhodococcus pyridinivorans,132
WP_306073954,gvpJ,Unknown,Neobacillus driksii,76
WP_298331376,gvpJ,Unknown,Haloactinopolyspora sp.,139
WP_285986860,gvpJ,Unknown,unclassified Amycolatopsis,66
WP_276144703,gvpJ,Unknown,Rhodococcus sp. T2V,122
WP_276144675,gvpJ,Unknown,Rhodococcus sp. T2V,121
WP_274046626,gvpJ,Unknown,Streptomyces iconiensis,61
WP_269958086,gvpJ,Unknown,Streptomyces mutabilis,176
WP_268791366,gvpJ,Unknown,Rhodococcus sp. JS3073,122
